geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
14860,-21.181047783155446,-48.1540970622482,barrinha,SP
14860,-21.182002472736592,-48.15302621969337,barrinha,SP
14882,-21.23749329068079,-48.31895958921114,jaboticabal,SP
14882,-21.237735478411047,-48.31837489051624,jaboticabal,SP
14882,-21.238300155836463,-48.309646701550186,jaboticabal,SP
14806,-21.716844244243738,-48.15022199278663,araraquara,SP
14806,-21.71867745850485,-48.14931269440226,araraquara,SP
14806,-21.71867745850485,-48.14931269440226,araraquara,SP
15085,-20.768750999999995,-49.41226349999998,sao jose do rio preto,SP
15085,-20.768750999999995,-49.41226349999998,sao jose do rio preto,SP
15085,-20.768750999999995,-49.41226349999998,sao jose do rio preto,SP
15150,-20.734913999999947,-49.76688049999996,monte aprazível,SP
15150,-20.734913999999947,-49.76688049999996,monte aprazivel,SP
15150,-20.757800755452365,-49.712045788166556,monte aprazivel,SP
15620,-20.1408255,-50.195603250000005,macedônia,SP
15620,-20.1408255,-50.195603250000005,macedonia,SP
15620,-20.142972723478124,-50.193805383772116,macedonia,SP
17021,-22.286288643038596,-49.085879462323625,bauru,SP
17021,-22.28988937848414,-49.08413959117707,bauru,SP
17021,-22.29337571496114,-49.073930156365776,bauru,SP
18086,-23.423920988885918,-47.4169523765399,sorocaba,SP
18086,-23.424155717179307,-47.417069655981294,sorocaba,SP
18086,-23.441336999999997,-47.43524024999999,sorocaba,SP
18071,-23.44442326630415,-47.50528220706544,sorocaba,SP
18071,-23.44442326630415,-47.50528220706544,sorocaba,SP
18071,-23.44442326630415,-47.50528220706544,sorocaba,SP
18110,-23.528698892323405,-47.4489634274902,votorantim,SP
18110,-23.531091144191482,-47.448869349001676,votorantim,SP
18110,-23.532352681291417,-47.449986494067325,votorantim,SP
18603,-22.875830626692192,-48.444640524619274,botucatu,SP
18603,-22.875830626692192,-48.444640524619274,botucatu,SP
18603,-22.876710266001805,-48.44552345533696,botucatu,SP
18610,-22.85129032870665,-48.44213089293823,botucatu,SP
18610,-22.851312285879118,-48.440825958364606,botucatu,SP
18610,-22.851404497737423,-48.44231590178931,botucatu,SP
05639,-23.605316723605206,-46.74554023765521,sao paulo,SP
05639,-23.605675658895493,-46.74544468220901,sao paulo,SP
05639,-23.605945658895493,-46.745336682209,sao paulo,SP
05706,-23.622437294477464,-46.72613328518663,sao paulo,SP
05706,-23.622437294477464,-46.72613328518663,sao paulo,SP
05706,-23.622437294477464,-46.72613328518663,sao paulo,SP
06268,-23.49407725898757,-46.777854569911895,osasco,SP
06268,-23.49407725898757,-46.777854569911895,osasco,SP
06268,-23.49407725898757,-46.777854569911895,osasco,SP
06361,-23.543716852784645,-46.856436747034856,carapicuiba,SP
06361,-23.543716852784645,-46.856436747034856,carapicuiba,SP
06361,-23.543716852784645,-46.856436747034856,carapicuiba,SP
06766,-23.618570828722653,-46.78111968480974,taboao da serra,SP
06766,-23.620406352976413,-46.781288724794834,taboao da serra,SP
06766,-23.621851341104502,-46.78171404870453,taboao da serra,SP
06787,-23.617895576836045,-46.79531418199169,taboao da serra,SP
06787,-23.618227016090138,-46.79950705752111,taboao da serra,SP
06787,-23.61840960061168,-46.80107296488548,taboao da serra,SP
06810,-23.6411098842691,-46.80822944685209,embu das artes,SP
06810,-23.641697577846415,-46.80763430070988,embu das artes,SP
06810,-23.64243102080336,-46.80818836580301,embu das artes,SP
07085,-23.419937200386645,-46.55110126977896,guarulhos,SP
07085,-23.420485645017028,-46.55067056924807,guarulhos,SP
07085,-23.420704075768956,-46.55204388121069,guarulhos,SP
07124,-23.421889298920867,-46.54323116319467,guarulhos,SP
07124,-23.423241960586314,-46.53267501165675,guarulhos,SP
07124,-23.42324841465176,-46.531832542327884,guarulhos,SP
08130,-23.49957130613423,-46.36829340605342,sao paulo,SP
08130,-23.49976069386578,-46.368204601159945,sao paulo,SP
08130,-23.49985030613422,-46.36824330391252,sao paulo,SP
08225,-23.524001309898857,-46.458388852188484,sao paulo,SP
08225,-23.524074769667923,-46.45826882323692,sao paulo,SP
08225,-23.524074769667923,-46.45826882323692,sao paulo,SP
08247,-23.52519927200065,-46.43397129378496,sao paulo,SP
08247,-23.527314513185964,-46.43950689133823,sao paulo,SP
08247,-23.528313115182637,-46.43211939439666,sao paulo,SP
08250,-23.533504401917476,-46.440828801626175,sao paulo,SP
08250,-23.534469366639723,-46.440619072162264,sao paulo,SP
08250,-23.534588139208314,-46.43988787883053,sao paulo,SP
09010,-23.656385560594057,-46.52702089392467,santo andré,SP
09010,-23.656459223495588,-46.52402762709854,santo andre,SP
09010,-23.65686051757304,-46.52435858531403,santo andré,SP
09210,-23.62391391342853,-46.5418583616522,santo andre,SP
09210,-23.625208718564274,-46.540707130157614,santo andre,SP
09210,-23.63000517511123,-46.53837445706655,santo andre,SP
09321,-23.641811712053187,-46.43341594251853,maua,SP
09321,-23.642310867686774,-46.431425622676485,maua,SP
09321,-23.64232378473528,-46.43477929172262,maua,SP
09560,-23.617518213133273,-46.55598179453806,são caetano do sul,SP
09560,-23.61811444554763,-46.55605774912173,sao caetano do sul,SP
09560,-23.61811444554763,-46.55605774912173,sao caetano do sul,SP
11089,-23.93578376741302,-46.369392474609,santos,SP
11089,-23.93605922537361,-46.36955000706913,santos,SP
11089,-23.936140225373606,-46.369608507069124,santos,SP
11060,-23.943609806971914,-46.32983240807273,santos,SP
11060,-23.944331242022027,-46.329943254775316,santos,SP
11060,-23.944506370246415,-46.330192325148566,santos,SP
11035,-23.974434905430066,-46.306087143889265,santos,SP
11035,-23.974574577591145,-46.30595534698894,santos,SP
11035,-23.97461462136161,-46.29679712404294,santos,SP
11470,-23.95561776602804,-46.27620763266776,guaruja,SP
11470,-23.95629265173677,-46.2798771614232,guaruja,SP
11470,-23.956320740492817,-46.28065821648681,guaruja,SP
11665,-23.625347379608765,-45.42592804772241,caraguatatuba,SP
11665,-23.62591881908202,-45.42267520961877,caraguatatuba,SP
11665,-23.62591881908202,-45.42267520961877,caraguatatuba,SP
88501,-27.812132391831252,-50.33073289399772,lages,SC
88501,-27.813084307519205,-50.330011531363596,lages,SC
88501,-27.813812165416362,-50.331724721622685,lages,SC
89237,-26.265962532823405,-48.89847038592849,joinville,SC
89237,-26.274222471002325,-48.90329066472387,joinville,SC
89237,-26.274683770785057,-48.90276833040488,joinville,SC
89211,-26.32309849624909,-48.84663169900168,joinville,SC
89211,-26.32309849624909,-48.84663169900168,joinville,SC
89211,-26.323170496249087,-48.848251531363616,joinville,SC
89214,-26.310442444856733,-48.87805672564584,joinville,SC
89214,-26.310783033643432,-48.87914525269006,joinville,SC
89214,-26.31142345268046,-48.88020253719199,joinville,SC
89820,-26.825757810431323,-52.41434674647517,xanxere,SC
89820,-26.857033064748524,-52.40350319337232,xanxere,SC
89820,-26.85807792369542,-52.402465453875216,xanxere,SC
91150,-29.99161641330701,-51.11078291334316,porto alegre,RS
91150,-29.99161641330701,-51.11078291334316,porto alegre,RS
91150,-29.99161641330701,-51.11078291334316,porto alegre,RS
93336,-29.684413984681118,-51.12162852542738,novo hamburgo,RS
93336,-29.688438582608306,-51.133769917690294,novo hamburgo,RS
93336,-29.688822577649873,-51.13651486375093,novo hamburgo,RS
94445,-30.093068645726856,-51.062043145392266,viamao,RS
94445,-30.09369003795584,-51.06776790304446,viamao,RS
94445,-30.094398691945496,-51.06005186315764,viamão,RS
95702,-29.171123425222348,-51.508803477765184,bento goncalves,RS
95702,-29.172366009632828,-51.50911963302359,bento goncalves,RS
95702,-29.172535197231138,-51.51169207949027,bento goncalves,RS
95800,-29.559197999999945,-52.198725499999966,venâncio aires,RS
95800,-29.559197999999945,-52.198725499999966,venancio aires,RS
95800,-29.572522116143393,-52.158737761580134,venancio aires,RS
96300,-32.54672415308362,-53.3837470555216,jaguarao,RS
96300,-32.54817314655061,-53.38456231685126,jaguarao,RS
96300,-32.5493784817194,-53.38204273990977,jaguarao,RS
96470,-31.546624253506288,-53.43928241460027,pinheiro machado,RS
96470,-31.574357936365715,-53.37368026329651,pinheiro machado,RS
96470,-31.574896463524023,-53.383462853597756,pinheiro machado,RS
96600,-31.383109381424415,-52.68259656438904,cangucu,RS
96600,-31.383582234274957,-52.64623884143165,cangucu,RS
96600,-31.38397122126735,-52.67220890809131,cangucu,RS
97065,-29.711000931302227,-53.80438739160886,santa maria,RS
97065,-29.711492999999997,-53.805006000000006,santa maria,RS
97065,-29.71239793852695,-53.76070097550817,santa maria,RS
98400,-27.298991999999945,-53.36085499999996,frederico westphalen,RS
98400,-27.298991999999945,-53.36085499999996,frederico westphalen,RS
98400,-27.298991999999945,-53.36085499999996,frederico westphalen,RS
98700,-28.359869514932697,-53.93302931256264,ijui,RS
98700,-28.366221075015126,-53.9124784868315,ijui,RS
98700,-28.366248362765173,-53.9124784868315,ijui,RS
99025,-28.25508665720536,-52.42053658281224,passo fundo,RS
99025,-28.25513239430665,-52.42273992205247,passo fundo,RS
99025,-28.255659337134993,-52.42646409218365,passo fundo,RS
01155,-23.526617709862876,-46.660403146120416,sao paulo,SP
01155,-23.52774243741702,-46.66332089785909,sao paulo,SP
01155,-23.52774243741702,-46.66332089785909,sao paulo,SP
01202,-23.52910793366611,-46.65172792853023,são paulo,SP
01202,-23.52910793366611,-46.65172792853023,sao paulo,SP
01202,-23.529288908130884,-46.65159946127881,sao paulo,SP
01242,-23.544248522332577,-46.66331267332221,sao paulo,SP
01242,-23.544248522332577,-46.66331267332221,sao paulo,SP
01242,-23.544719635020705,-46.662428892273056,sao paulo,SP
01310,-23.55483652400601,-46.66368479003405,sao paulo,SP
01310,-23.555261808211693,-46.66320490368748,sao paulo,SP
01310,-23.555261808211693,-46.66320490368748,sao paulo,SP
01306,-23.54761758386774,-46.64592070070453,sao paulo,SP
01306,-23.54761758386774,-46.64592070070453,sao paulo,SP
01306,-23.550044773241403,-46.645112107392364,sao paulo,SP
01447,-23.570233638351933,-46.677263736193645,sao paulo,SP
01447,-23.57127667361067,-46.67842499388317,sao paulo,SP
01447,-23.571976684142253,-46.679209286571606,sao paulo,SP
02215,-23.486974354982973,-46.58028336663972,são paulo,SP
02215,-23.488083052455426,-46.58035246433723,sao paulo,SP
02215,-23.488083052455426,-46.58035246433723,são paulo,SP
02340,-23.44221323757863,-46.61574757354726,são paulo,SP
02340,-23.442711097697494,-46.614655037191994,são paulo,SP
02340,-23.443415286715837,-46.61526196531818,sao paulo,SP
02320,-23.448663000000003,-46.59694874999999,sao paulo,SP
02320,-23.449310287264105,-46.595014030526876,sao paulo,SP
02320,-23.4494062492354,-46.598173637803676,sao paulo,SP
02469,-23.483589799613352,-46.646230667638065,sao paulo,SP
02469,-23.483917366463356,-46.643834931778905,são paulo,SP
02469,-23.48397068468445,-46.643816048242265,sao paulo,SP
02935,-23.487622354434716,-46.71541423327945,são paulo,SP
02935,-23.48794109693683,-46.71714878377038,sao paulo,SP
02935,-23.48825265141589,-46.71694852557309,sao paulo,SP
03057,-23.537774095475797,-46.595973290034046,sao paulo,SP
03057,-23.537953204830043,-46.59592273175025,sao paulo,SP
03057,-23.53880093366611,-46.595704987506515,sao paulo,SP
03087,-23.52233489370416,-46.656717443793646,sao paulo,SP
03087,-23.52751038445865,-46.56640155227076,sao paulo,SP
03087,-23.52751038445865,-46.56640155227076,sao paulo,SP
03191,-23.564961650008698,-46.5732347529863,sao paulo,SP
03191,-23.56530017054866,-46.570669193840665,sao paulo,SP
03191,-23.565430037191984,-46.57407395282468,são paulo,SP
03126,-23.577426579815427,-46.59312473736251,sao paulo,SP
03126,-23.577426579815427,-46.59312473736251,sao paulo,SP
03126,-23.577426579815427,-46.59312473736251,são paulo,SP
03542,-23.529047605603346,-46.511422072162276,sao paulo,SP
03542,-23.529047605603346,-46.511422072162276,são paulo,SP
03542,-23.529047605603346,-46.511422072162276,sao paulo,SP
03635,-23.480710438253734,-46.42225054371286,sao paulo,SP
03635,-23.521786088931126,-46.52719426162619,sao paulo,SP
03635,-23.521879991113195,-46.5303076866524,sao paulo,SP
04134,-23.6045968842691,-46.62529961157596,sao paulo,SP
04134,-23.60486550207747,-46.6240124023025,sao paulo,SP
04134,-23.604923965029712,-46.62457027116395,sao paulo,SP
04165,-23.619482580904844,-46.608642770327215,sao paulo,SP
04165,-23.61991684401869,-46.60850234831788,sao paulo,SP
04165,-23.62079070330083,-46.608252281839746,sao paulo,SP
04180,-23.630114930763437,-46.602209916155196,são paulo,SP
04180,-23.630114930763437,-46.602209916155196,são paulo,SP
04180,-23.63088864081729,-46.6012966631897,sao paulo,SP
04383,-23.65734683873858,-46.659857532056094,sao paulo,SP
04383,-23.657385226758585,-46.6596283673322,sao paulo,SP
04383,-23.657385226758585,-46.6596283673322,sao paulo,SP
04535,-23.582464438802003,-46.67857173258698,sao paulo,SP
04535,-23.582464438802003,-46.67857173258698,sao paulo,SP
04535,-23.582863561198,-46.67836280016162,sao paulo,SP
04634,-23.635854058680728,-46.66907717366637,sao paulo,SP
04634,-23.636289499855764,-46.668396222170955,sao paulo,SP
04634,-23.636289499855764,-46.668396222170955,sao paulo,SP
04715,-23.627241681372293,-46.7090774583646,sao paulo,SP
04715,-23.627241681372293,-46.7090774583646,sao paulo,SP
04715,-23.627383397166618,-46.70882965445208,sao paulo,SP
04717,-23.627971016648427,-46.71095884609617,sao paulo,SP
04717,-23.627971016648427,-46.71095884609617,sao paulo,SP
04717,-23.627971016648427,-46.71095884609617,sao paulo,SP
04809,-23.7122619914661,-46.694068052247054,sao paulo,SP
04809,-23.71278894411945,-46.69377731115866,sao paulo,SP
04809,-23.712977683865223,-46.69338828461441,sao paulo,SP
04813,-23.717345029141896,-46.691566784898164,sao paulo,SP
04813,-23.717825790726543,-46.68888914862371,sao paulo,SP
04813,-23.717872194010003,-46.68508616111719,sao paulo,SP
04894,-23.536728464586876,-46.67449311284427,são paulo,SP
04894,-23.678336721197553,-46.75573734104903,sao paulo,SP
04894,-23.854518969624337,-46.7668551506799,sao paulo,SP
05372,-23.18813520122337,-45.88770488412487,sao jose dos campos,SP
05372,-23.579765350539564,-46.76532898251486,são paulo,SP
05372,-23.579892440186985,-46.765498651682115,são paulo,SP
05335,-23.54321661226845,-46.75507351442671,sao paulo,SP
05335,-23.54321661226845,-46.75507351442671,são paulo,SP
05335,-23.54321661226845,-46.75507351442671,sao paulo,SP
05409,-23.55020485567546,-46.68074669969414,sao paulo,SP
05409,-23.550573698309172,-46.678967873997316,sao paulo,SP
05409,-23.550573698309172,-46.678967873997316,sao paulo,SP
05423,-23.51857011728455,-46.73163461816493,sao paulo,SP
05423,-23.568557731057766,-46.69029154524207,sao paulo,SP
05423,-23.568557731057766,-46.69029154524207,sao paulo,SP
05543,-23.49383948087906,-46.57189092712309,sao paulo,SP
05543,-23.586768201861368,-46.7540984284753,sao paulo,SP
05543,-23.58701600859834,-46.755590467684115,sao paulo,SP
38740,-18.84246229321004,-47.19270405997492,patrocinio,MG
38740,-18.843464598995812,-47.19145772577973,patrocinio,MG
38740,-18.91949376981684,-46.95495583295449,patrocinio,MG
39200,-18.353056807356932,-44.448499262095524,corinto,MG
39200,-18.354061212805053,-44.45641291978963,corinto,MG
39200,-18.354061212805053,-44.45641291978963,corinto,MG
39563,-16.047704999999947,-41.77476349999995,santa cruz de salinas,MG
39563,-16.047704999999947,-41.77476349999995,santa cruz de salinas,MG
39563,-16.09088756956368,-41.74727343966832,santa cruz de salinas,MG
39750,-18.653411999999946,-43.068670999999966,sabinopolis,MG
39750,-18.653411999999946,-43.068670999999966,sabinopolis,MG
39750,-18.660298665357978,-43.08001692801987,sabinopolis,MG
39835,-18.2348631831121,-41.724751099850344,campanario,MG
39835,-18.238840358275745,-41.726266800179395,campanario,MG
39835,-18.238916932393348,-41.72780713769945,campanário,MG
39900,-16.1480172611443,-40.58862059998851,almenara,MG
39900,-16.1480172611443,-40.58862059998851,almenara,MG
39900,-16.1480172611443,-40.58862059998851,almenara,MG
40301,-12.959826903684505,-38.50051638371531,salvador,BA
40301,-12.959826903684505,-38.50051638371531,salvador,BA
40301,-12.95996075160133,-38.50007941118931,salvador,BA
41740,-12.944242708781244,-38.41643504614688,salvador,BA
41740,-12.945807088881013,-38.41407939996458,salvador,BA
41740,-12.952525742742987,-38.407709489989834,salvador,BA
41920,-13.000403952341339,-38.48103029012768,salvador,BA
41920,-13.002505668361675,-38.48183894178237,salvador,BA
41920,-13.002695728005655,-38.4795852587191,salvador,BA
42700,-12.837135057200394,-38.33117380177104,lauro de freitas,BA
42700,-12.837135057200394,-38.33117380177104,lauro de freitas,BA
42700,-12.839556243454641,-38.33026446677522,lauro de freitas,BA
45570,-14.120729854541349,-39.764527164172,ipiau,BA
45570,-14.121459334926547,-39.768327023281834,ipiau,BA
45570,-14.121550862495237,-39.764776288901324,ipiau,BA
47580,-11.559833987164575,-43.28064102372985,morpara,BA
47580,-11.560225992788144,-43.28138299278813,morpara,BA
47580,-11.560563565093357,-43.27571949538958,morpara,BA
48120,-12.41522168727813,-38.32360478031866,pojuca,BA
48120,-12.41522168727813,-38.32360478031866,pojuca,BA
48120,-12.41522168727813,-38.32360478031866,pojuca,BA
48450,-11.090254296662254,-38.51521862056757,cipo,BA
48450,-11.091658671637939,-38.5099578992848,cipó,BA
48450,-11.093047006518978,-38.511418148240516,cipo,BA
49480,-10.7353664408833,-37.81898500071196,simão dias,SE
49480,-10.736793563177491,-37.80913546976925,simao dias,SE
49480,-10.737254459825404,-37.808046498706034,simao dias,SE
55016,-8.008702450502641,-36.052141379479764,caruaru,PE
55016,-8.255220681064074,-35.96570122441315,caruaru,PE
55016,-8.256109775119208,-35.96573670160651,caruaru,PE
